ZTFID,OID,IAUID,RA,Dec,peakt,peakfilt,peakmag,peakabs,duration,rise,fade,type,redshift,b,A_V
ZTF19abecaca,676210400028720,SN2019kud,14:44:29.72,+33:59:10.0,698.68,r,16.4411,-19.32,>84.957,22.027,>62.93,SN IIn,0.03241,64.80459931,0.04
ZTF19abdviwl,585210200010759,SN2019krt,16:52:54.76,+20:43:03.5,692.72,g,18.2743,-17.48,63.786,18.57,45.216,SN IIn,0.03,34.95146757,0.159
ZTF19abdkgwo,697202400022330,SN2019khb,02:00:30.89,+37:03:03.1,697.93,r,17.9733,-20.32,73.951,27.975,45.976,SN II,0.098,-23.79948276,0.156
ZTF19abdkgns,651211100024810,SN2019kpo,01:32:25.30,+34:30:05.7,682.99,g,18.3728,-19.63,25.194,13.247,11.947,SN Ia,0.0862,-27.61111212,0.099
ZTF19abcvrpm,722201400015806,SN2019kvl,16:30:01.29,+36:57:52.9,681.68,g,18.7362,-19.51,23.417,10.382,13.035,SN Ia,0.1,43.28763831,0.031
ZTF19abcncdg,428203100010902,SN2019kbq,15:07:30.31,-05:27:24.0,680.67,g,18.559,-19.71,18.651,8.63,10.021,SN Ia,0.09,43.70803136,0.241
ZTF19abcejoa,346204400012061,SN2019kgs,00:39:51.92,-13:15:58.6,673.98,g,18.638,-19.41,23.56,7.967,15.593,SN Ia,0.09,-75.87637629,0.054
ZTF19abcegvm,342216400007049,SN2019jyn,22:30:20.32,-14:52:04.2,720.88,r,18.1619,-19.46,91.336,52.702,38.634,SN Ic,0.073,-55.01009756,0.127
ZTF19abauylg,483216300015890,SN2019ieh,16:42:10.83,+06:59:02.4,672.71,r,16.6989,-19.93,21.655,9.682,11.973,SN Ic,0.044,31.84819033,0.277
ZTF19abasxkg,696201200023483,SN2019ibb,01:33:41.17,+38:01:17.0,669.97,g,16.8505,-19.38,21.972,9.781,12.191,SN Ia,0.038,-24.10238562,0.123
ZTF19abakjao,718203400015960,SN2019iei,13:56:07.20,+37:33:51.6,670.69,g,18.006,-19.11,21.233,8.659,12.574,SN Ia,0.06,72.85231365,0.031
ZTF19abajuqh,493213300012325,SN2019ibd,21:41:46.20,+07:12:09.5,669.92,r,17.9207,-19.55,26.054,13.399,12.655,SN Ia,0.068,-32.70357287,0.139
ZTF19aayxlma,681214300012623,SN2019hoc,17:16:24.95,+36:06:50.8,711.78,r,18.4646,-17.83,>12.05,>0,>12.05,SN Ia,0.04,33.94411685,0.126
ZTF19aayvylv,651207300025515,SN2019hrx,01:30:19.66,+31:48:18.5,667.98,r,18.2924,-19.26,30.155,18.592,11.563,SN Ia,0.071,-30.34256296,0.117
ZTF19aayfaum,763209300010465,SN2019hez,17:49:43.96,+48:27:35.9,657.86,r,16.3032,-17.21,26.237,8.309,17.928,SN Ia,0.0113,29.88713228,0.094
ZTF19aawwlxc,678211100012497,SN2019gbu,15:37:48.05,+34:55:16.7,650.76,r,18.1114,-18.86,27.637,15.646,11.991,SN Ia-91T,0.0557,53.78472056,0.063
ZTF19aawqckx,848210400036149,SN2019gxi,18:02:17.22,+69:52:55.2,651.95,g,17.033,-18.94,20.544,9.607,10.937,SN Ia,0.034,29.55860121,0.11
ZTF19aawnqoj,480211100000774,SN2019gxg,15:32:51.51,+06:17:40.6,652.67,g,18.1053,-19.49,24.768,12.081,12.687,SN Ia,0.07,46.39545427,0.146
ZTF19aawfkeg,387205100032264,SN2019ght,20:19:39.48,-10:12:38.6,650.98,g,18.5392,-18.37,30.063,18.574,11.489,SN II,0.047,-24.18755492,0.298
ZTF19aawafvn,676203400011467,SN2019gwb,14:37:15.61,+30:09:57.0,653.77,g,18.0589,-19.53,25.074,14.823,10.251,SN Ia,0.074,66.63794374,0.039
ZTF19aavmlqh,534205100004061,SN2019gbq,16:52:41.52,+11:22:53.0,638.85,g,18.6155,-19.28,25.448,8.123,17.325,SN Ia,0.08,31.47230744,0.151
ZTF19aavlnjz,477207100000429,SN2019gcu,14:10:02.58,+04:25:47.3,633.75,g,18.6971,-19.24,35.04,10.645,24.395,SN Ia,0.085,60.55963414,0.069
ZTF19aavjukt,763209300033941,SN2019hgy,17:48:20.50,+48:12:07.0,663.83,r,17.7584,-18.29,73.592,17.753,55.839,SN IIn,0.036,30.07885664,0.105
ZTF19aavidqf,764208200024609,SN2019gbh,17:52:15.66,+47:16:04.0,641.72,g,18.5344,-19.74,23.866,9.779,14.087,SN Ia-91T,0.098,29.28462345,0.091
ZTF19aauvjws,672215400002916,SN2019fyf,12:31:57.73,+35:51:13.7,632.68,r,18.2936,-19.79,30.554,11.714,18.84,SN Ia,0.09351,80.34094162,0.027
ZTF19aaurhox,722213400023334,SN2019fju,16:32:03.97,+42:30:42.1,632.85,g,18.0936,-19.36,25.393,12.072,13.321,SN Ia,0.07,43.07426169,0.024
ZTF19aaupkev,720201400018430,SN2019flf,15:21:26.52,+37:27:16.5,632.85,g,18.2772,-19.76,34.499,13.642,20.857,SN Ia,0.09,56.90847696,0.045
ZTF19aaumvig,633206100018732,SN2019fdf,16:37:48.25,+25:47:22.1,632.83,r,17.7679,-18.95,23.975,13.616,10.359,SN Ia,0.049,39.76249611,0.095
ZTF19aathllr,586211300014700,SN2019eji,17:14:26.02,+19:48:39.4,616.9,r,18.3942,-18.61,32.346,10.406,21.94,SN II,0.055,29.89794912,0.134
ZTF19aatgwhs,724205400030251,SN2019eiy,17:40:53.83,+38:44:07.4,616.97,g,17.0234,-19.36,22.884,6.967,15.917,SN Ia,0.04102,29.71217161,0.113
ZTF19aatgrxv,623207300013528,SN2019ens,11:29:42.60,+24:38:24.7,612.67,g,17.6961,-18.55,26.149,5.115,21.034,SN Ia,0.04,71.47124997,0.047
ZTF19aariwpf,476216300003599,SN2019duj,13:29:32.22,+07:00:18.3,606.75,r,18.6646,-18.89,32.105,18.615,13.49,SN Ia,0.072,67.93788257,0.081
ZTF19aarfyvc,794211100028675,SN2019dwa,15:38:57.47,+56:36:18.1,619.83,r,18.6317,-19.37,32.818,19.824,12.994,SN Ic,0.09,48.19531029,0.031
ZTF19aaraxhh,821212300035656,SN2019duf,13:21:28.26,+62:52:31.1,602.78,r,17.8476,-18.47,28.837,9.478,19.359,SN Ia,0.04129,53.91328301,0.06
ZTF19aaqxcfs,751202100009757,SN2019drk,09:56:58.09,+45:13:44.4,600.7,g,18.1339,-19.64,24.612,8.593,16.019,SN Ia,0.08,51.03160927,0.046
ZTF19aaqtcmy,795208100015709,SN2019duu,16:13:11.27,+54:47:17.8,596.95,g,18.2994,-19.16,23.052,5.311,17.741,SN Ia,0.07,44.37877546,0.03
ZTF19aapvogv,427204300009848,SN2019dxp,14:30:12.96,-05:41:59.2,597.8,g,18.541,-19.36,34.169,7.738,26.431,SN Ia,0.081,49.40361254,0.125
ZTF19aapfktd,424210200031738,SN2019dfv,13:19:30.34,-00:59:31.9,596.73,g,18.211,-19.85,36.563,11.629,24.934,SN Ia,0.09,61.07967721,0.067
ZTF19aaozsuh,427212200020399,SN2019dde,14:28:12.03,-01:36:15.0,597.86,r,17.4162,-19.67,39.842,15.881,23.961,SN IIn,0.057,53.01110198,0.142
ZTF19aaozplq,718211100018810,SN2019dee,13:54:12.07,+41:58:32.5,592.92,g,18.6271,-19.61,23.241,9.3,13.941,SN Ia,0.1,70.38270375,0.018
ZTF19aanxosu,679216200009774,SN2019dat,15:55:58.38,+36:42:23.9,592.95,g,18.2823,-19.50,27.163,12.549,14.614,SN Ia,0.08,50.08480575,0.056
ZTF19aanpcep,720210300025631,SN2019cmy,15:08:50.84,+40:42:49.4,575.85,g,17.9029,-17.81,21.651,4.66,16.991,SN II,0.0314,58.6892734,0.038
ZTF19aanovps,846201200020846,SN2019cpo,15:48:06.06,+66:54:09.0,584.87,r,18.5628,-17.44,67.62,24.544,43.076,SN II,0.035,42.05792171,0.12
ZTF19aanmdsr,796210300005313,SN2019cng,17:12:08.81,+55:18:24.5,587.93,r,18.7476,-20.01,32.109,19.471,12.638,SN Ia,0.125,35.98546642,0.055
ZTF19aanirdx,825204300026236,SN2019cmx,16:55:00.58,+58:55:22.6,580.95,g,18.4854,-19.59,27.722,11.746,15.976,SN Ia,0.092,37.88039965,0.044
ZTF19aanijpu,528214200035102,SN2019cri,13:54:02.72,+14:43:47.0,616.8,r,17.4986,-19.24,68.866,35.939,32.927,SN Ic,0.05,70.86699239,0.067
ZTF19aangier,790202100034350,SN2019cea,12:54:59.58,+52:13:48.6,575.81,g,17.7907,-19.35,25.676,11.266,14.41,SN Ia,0.0604,64.8893608,0.035
ZTF19aanbfaw,708209300003207,SN2019cae,08:25:02.93,+41:03:05.6,575.7,g,17.9467,-19.29,27.264,11.311,15.953,SN Ia,0.06,34.47461623,0.129
ZTF19aamrais,683202200008908,SN2019cqc,18:21:43.05,+30:59:33.5,608.89,r,18.4655,-20.37,>82.897,>40.88,42.017,SLSN-II,0.1173,19.47891579,0.32
ZTF19aamkmxv,864214300007074,SN2019bxq,16:57:58.51,+78:36:13.6,573.92,r,16.5433,-17.47,57.248,13.342,43.906,SN IIn,0.014,32.04225212,0.137
ZTF19aamhhyo,675208200015943,SN2019bxa,13:52:38.42,+33:05:07.8,567.78,g,18.5588,-19.22,21.515,8.82,12.695,SN Ia,0.08,75.50488926,0.047
ZTF19aamhhey,793207200036314,SN2019bum,14:49:47.77,+54:48:46.9,567.91,g,17.1462,-19.34,26.37,10.425,15.945,SN Ia,0.045,54.94838178,0.03
ZTF19aamhhae,792207100009856,SN2019buj,14:10:43.48,+54:36:50.4,567.91,g,17.4045,-18.84,26.738,7.789,18.949,SN Ia,0.04,58.93609783,0.04
ZTF19aamhgwm,674212100037848,SN2019bvs,13:25:49.16,+34:29:21.9,572.86,r,18.0786,-17.80,43.756,16.67,27.086,SN II,0.03422,79.58361236,0.032
ZTF19aambfxc,848207400004506,SN2020aewj,17:41:43.11,+67:57:42.6,891.97,g,17.5867,-19.45,23.461,11.406,12.055,SN Ia,0.055,31.5134496,0.118
ZTF19aalzmio,628214100016458,SN2019bpe,14:08:44.46,+29:03:02.0,559.86,g,17.8314,-19.81,26.545,5.517,21.028,SN Ia,0.075,72.86200987,0.053
ZTF19aalveag,672208400038477,SN2019bpf,12:21:41.25,+31:42:31.7,559.82,g,18.0973,-18.65,21.649,8.658,12.991,SN Ia,0.05,82.06939973,0.054
ZTF19aalsnbp,719206400011472,SN2019bmj,14:41:10.00,+39:04:20.6,547.91,g,18.5689,-18.15,24.602,2.667,21.935,SN II,0.05,64.24482734,0.03
ZTF19aakzwao,626214400035220,SN2019bkh,13:08:57.37,+28:16:52.5,559.85,g,16.1039,-18.55,25.552,12.601,12.951,SN Ia,0.01951,85.9551227,0.028
ZTF19aakjbej,671216100010918,SN2019bgk,11:50:56.06,+36:30:15.2,538.82,g,18.6669,-19.37,18.006,5.958,12.048,SN Ia,0.0896,74.12405659,0.058
ZTF19aakiyly,629203100022441,SN2019avy,14:31:20.85,+23:25:20.2,541.92,g,18.0235,-19.51,24.526,9.507,15.019,SN Ia,0.07,67.15092051,0.087
ZTF19aajxwnz,813212400028659,SN2019bek,06:17:30.45,+62:29:27.9,547.67,r,15.2395,-19.21,27.28,12.756,14.524,SN Ia,0.015,20.10824991,0.478
ZTF19aailltc,671213400001905,SN2019avn,12:16:11.68,+35:57:17.2,538.86,r,18.5154,-19.44,38.727,9.833,28.894,SN Ia,0.088,78.42314595,0.036
ZTF19aafmyow,761206100034655,SN2019bjv,16:25:38.64,+47:26:14.1,539.01,r,16.9621,-18.35,40.642,19.202,21.44,SN Ic,0.0265,43.90706068,0.024
ZTF19aafljiq,574211300027730,SN2019afz,11:27:25.61,+19:23:52.1,606.74,r,17.7108,-20.67,122.063,64.224,57.839,SLSN-II,0.106,69.25078927,0.049
ZTF19aaezwmr,564207400030159,SN2019anw,06:48:08.47,+17:29:41.6,526.71,r,17.996,-19.58,29.46,8.945,20.515,SN Ia,0.064,7.17330521,0.416
ZTF19aaeoqkk,677212300027338,SN2019abg,14:56:11.08,+33:28:05.1,523.02,g,18.2944,-19.18,31.184,15.346,15.838,SN Ia,0.07,62.44826759,0.046
ZTF19aaekvhn,859206100020898,SN2019bac,09:07:23.08,+75:46:52.0,523.7,r,18.19,-18.97,22.109,10.63,11.479,SN Ia,0.061,34.34787564,0.046
ZTF19aadnmgf,570215100004453,SN2019bly,09:39:28.25,+22:09:43.4,513.88,g,18.0998,-19.71,35.04,7.795,27.245,SN Ia,0.08,46.35418329,0.076
ZTF19aacivvy,583201300021986,SN2019pe,16:01:21.05,+15:26:39.8,502.98,g,16.5797,-19.12,24.891,11.75,13.141,SN Ia,0.03,44.52543055,0.111
ZTF19aabyppp,574213300009309,SN2019kg,11:42:45.74,+21:42:53.3,511.88,r,16.6968,-19.38,22.859,11.548,11.311,SN Ia,0.037,73.47491523,0.062
ZTF19aaagfme,497215300010156,SN2022okv,23:19:48.11,+07:06:02.2,1773.96,r,17.9917,-18.96,28.221,8.577,19.644,SN Ia,0.055,54.53572324,0.072
ZTF19aaadwfi,752210400015819,SN2018lnb,10:38:32.75,+48:16:31.1,538.78,g,18.2381,-21.79,71.728,34.302,37.426,SLSN-II,0.222,56.70321111,0.036
ZTF18adaylyq,617211300018609,SN2018lak,08:29:23.11,+26:30:58.2,493.98,r,18.2033,-19.01,29.99,13.059,16.931,SN Ia,0.06,32.25293195,0.155
ZTF18adaslwa,614210300012392,SN2018kyi,07:07:09.51,+26:19:29.6,488.75,g,16.6173,-19.04,25.538,8.623,16.915,SN Ia,0.028,14.88541421,0.2
ZTF18adaimlf,556206200009810,SN2018kwt,03:03:17.39,+18:31:55.1,486.64,r,18.7368,-19.21,32.01,13.792,18.218,SN Ia,0.0735,-34.26846358,0.496
ZTF18aczeesl,759212400003707,SN2018kmu,14:41:32.92,+48:12:14.3,481.03,g,16.2859,-18.24,25.028,9.026,16.002,SN Ia,0.018,59.991832,0.061
ZTF18acyxnyw,790212100011207,SN2018kyt,12:27:56.24,+56:23:35.5,509.05,g,18.241,-20.18,44.247,27.836,16.411,SLSN-I,0.108,60.43330785,0.028
ZTF18acynmcp,397215300034472,SN2018kil,00:29:09.23,-00:06:19.3,472.68,g,18.04,-19.41,22.247,7.317,14.93,SN Ia,0.0686,-62.45165793,0.06
ZTF18acybdar,671212200013141,SN2018kku,11:44:20.01,+34:30:52.9,487.04,g,17.8315,-19.70,24.283,9.713,14.57,SN Ia,0.0713,73.8405918,0.055
ZTF18acvwbos,822216100015740,SN2018kbe,14:16:27.53,+65:31:30.5,477.03,r,17.119,-18.49,22.793,12.79,10.003,SN Ia,0.03,49.34505189,0.049
ZTF18acvgjqv,785203200021897,SN2018khn,08:56:18.01,+52:32:58.0,514.91,r,18.7073,-19.34,99.749,41.946,57.803,SN IIn,0.091,39.97615563,0.049
ZTF18acuscgc,747214300012424,SN2018jvy,07:24:30.58,+49:57:57.0,474.83,r,18.6929,-18.95,24.188,11.931,12.257,SN Ia,0.07,25.55988599,0.258
ZTF18acsyanq,502207200008369,SN2018jpo,01:23:50.92,+10:51:32.3,472.67,g,17.5958,-19.67,21.034,10.465,10.569,SN Ia,0.06,-51.20758741,0.155
ZTF18acslbve,553202200010935,SN2018jpk,01:36:14.54,+16:42:04.9,475.65,r,18.3505,-18.55,29.2,17.005,12.195,SN Ia,0.05,-44.84272641,0.26
ZTF18acnnevs,789212300014493,SN2018lng,11:36:40.38,+55:10:12.5,506.04,r,18.5956,-21.09,104.145,37.413,66.732,SLSN-II,0.191,58.84786536,0.037
ZTF18acnbgpw,717209300001003,SN2018iqo,13:37:48.82,+41:21:52.1,451.01,g,17.6172,-19.30,>29.162,>12.99,16.172,SN Ia-91T,0.055,72.874539,0.019
ZTF18acmyxfx,405201300001597,SN2018itr,04:30:18.82,-05:42:11.1,447.88,r,18.459,-18.73,34.53,6.563,27.967,SN Ia,0.06,-33.83580646,0.123
ZTF18accnlji,666211400016528,SN2018imv,09:21:12.13,+33:43:22.1,439.87,r,18.7028,-19.32,25.41,12.172,13.238,SN Ia,0.09,44.68212824,0.055
ZTF18acbxsge,397202100020728,SN2018huw,00:39:12.22,-05:12:02.5,443.84,r,16.6615,-19.35,28.275,12.572,15.703,SN Ia,0.034,-67.87947606,0.212
ZTF18acbxmvy,599214300013796,SN2018hzd,23:37:00.95,+21:25:53.3,437.73,g,17.9445,-18.89,32.303,11.435,20.868,SN Ia,0.05,-38.20962105,0.123
ZTF18acbwaxk,820204300022270,SN2018hna,12:26:12.08,+58:18:50.8,503.03,r,13.9583,-16.13,61.205,48.696,12.509,SN II,0.0024,58.50239359,0.031
ZTF18abzzkyg,301212200010696,SN2022aakg,03:11:47.54,-15:46:07.1,1910.72,g,18.4256,-19.57,23.436,11.946,11.49,SN Ia,0.085,-55.56361312,0.118
ZTF18abukavn,723211300005112,SN2018gep,16:43:48.20,+41:02:43.3,374.7,g,15.9301,-19.81,9.325,3.233,6.092,SN Ic-BL,0.032,40.85979056,0.029
ZTF18abrzeym,635202300028414,SN2018ftt,17:36:27.05,+22:29:26.0,373.65,r,18.4246,-18.69,19.487,9.493,9.994,SN Ia,0.056,26.02124853,0.216
ZTF18abqyvzy,648211100028029,SN2018fpb,23:59:42.81,+34:20:39.9,376.86,r,16.3394,-17.84,33.165,15.782,17.383,SN II,0.0148,-27.31876061,0.19
ZTF18abpmmpo,723215400005033,SN2018fnd,16:47:54.59,+42:58:07.7,365.72,g,18.1241,-19.51,25.429,7.973,17.456,SN Ia,0.075,40.16995473,0.049
ZTF18abojpnr,828203200024273,SN2018fzn,19:49:56.92,+59:35:33.9,374.83,r,18.716,-17.53,29.145,15.068,14.077,SN IIb,0.0375,16.2308781,0.229
ZTF18abmxfrc,634208100013151,SN2018fin,16:51:00.82,+25:52:33.5,359.71,r,18.1032,-19.17,29.645,10.779,18.866,SN Ia,0.06,36.91758955,0.226
ZTF18abmxdhb,825216200012251,SN2018fjv,16:45:29.82,+65:14:20.3,359.64,g,18.3037,-19.19,25.653,7.597,18.056,SN Ia,0.07,37.49900101,0.062
ZTF18ablrljh,633202300009284,SN2018ert,16:35:22.53,+22:28:06.3,346.68,r,18.8561,-19.34,20.362,13.323,7.039,SN Ia,0.094,39.37171353,0.145
ZTF18ablqjul,720202200008805,SN2018exh,15:07:39.13,+38:12:49.1,353.66,r,18.8398,-19.41,>39.428,14.458,>24.97,SN Ia,0.1,59.47730398,0.043
ZTF18abkhcrj,634206300017796,SN2018emi,17:06:36.32,+24:32:43.1,343.66,r,17.4105,-18.80,25.771,10.314,15.457,SN Ia,0.03823,33.15817212,0.141
ZTF18abimhfu,679208400042291,SN2018efj,16:00:34.14,+31:38:34.6,322.69,g,18.7819,-17.99,17.575,3.537,14.038,SN II,0.05,48.86962251,0.07
ZTF18abhgrff,846208300036144,SN2020bun,14:52:27.79,+67:27:17.7,890.99,r,18.5937,-19.70,16.685,4.956,11.729,SN Ia-91T,0.102,45.71588021,0.045
ZTF18abhbqbh,846210300004770,SN2020kwk,15:27:41.37,+69:49:43.5,1004.77,r,18.147,-18.67,24.425,9.569,14.856,SN Ia,0.052,41.78257314,0.059
ZTF18abgrbjb,798204300012865,SN2018efd,18:19:59.66,+51:47:47.3,326.82,r,18.9168,-16.73,12.563,10.466,2.097,SN IIb,0.03,25.6964238,0.095
ZTF18abfzhct,762202200038305,SN2018dxt,16:58:53.61,+45:17:19.9,325.74,r,17.8832,-18.35,21.176,11.196,9.98,SN Ic,0.04,38.26635894,0.049
ZTF18abfgygp,798208200013144,SN2018ead,18:17:21.46,+54:32:14.7,323.89,g,18.0213,-19.54,23.166,11.361,11.805,SN Ia,0.07,26.60895316,0.114
ZTF18abffyqp,762203100020850,SN2018dfi,16:50:50.08,+45:23:52.4,308.72,g,18.1386,-17.59,7.182,1.117,6.065,SN II,0.03130,39.68391077,0.06
ZTF18abfeyey,796215400005293,SN2021sxf,17:10:10.76,+57:17:43.5,1414.76,g,18.5231,-19.50,22.01,6.984,15.026,SN Ia,0.089,36.1081859,0.06
ZTF18abfcmjw,763214300000693,SN2019dge,17:36:46.74,+50:32:52.1,584.96,g,18.6412,-16.26,11.334,2.456,8.878,SN Ib,0.0213,32.2137194,0.069
ZTF18abfchzq,683215300000752,SN2022shv,18:11:30.56,+36:10:26.4,1830.67,g,18.281,-19.40,22.498,11.032,11.466,SN Ia,0.074,23.1833252,0.115
ZTF18abetewu,758205300004872,SN2018dye,14:29:14.16,+46:03:03.0,322.75,r,18.5461,-19.12,21.62,12.621,8.999,SN Ia,0.077,62.94493106,0.04
ZTF18abdkimx,824206300020810,SN2018dyq,16:31:11.00,+60:35:51.8,312.83,g,18.4892,-19.28,21.528,8.047,13.481,SN Ia,0.08,40.41076113,0.042
ZTF18abdfwur,824215100027515,SN2018eps,16:20:43.15,+65:38:20.8,308.7,g,18.4135,-19.10,20.317,7.74,12.577,SN Ia,0.07,39.77532992,0.071
ZTF18abcyilc,843206100004179,SN2018dyc,12:16:11.63,+68:33:30.2,312.72,r,18.9664,-18.15,>26.678,17.678,>9,SN Ia-pec,0.06,48.23861458,0.042
ZTF18abcfdzu,794208200022136,SN2018dfa,15:20:52.11,+54:12:55.9,350.68,r,18.7639,-19.97,>93.013,54.063,>38.95,SN IIP,0.125,51.58773655,0.032
ZTF18abceakp,821213200008744,SN2018cvi,14:08:12.48,+65:38:15.9,303.71,g,18.0295,-17.58,17.405,8.262,9.143,SN II,0.03,49.64981773,0.039
ZTF18abavruc,534212200013563,SN2013ld,16:26:42.91,+13:06:49.8,1406.71,g,16.5637,-19.03,19.67,7.611,12.059,SN Ia,0.028,37.96252461,0.148
ZTF18abauprj,762206200028741,SN2018cnw,16:59:05.03,+47:14:11.1,299.69,g,15.5681,-19.93,26.61,8.113,18.497,SN Ia-91T,0.028,38.26377495,0.074
ZTF18aazixbw,795211200035931,SN2018coi,16:18:57.97,+56:43:00.7,293.7,g,18.2918,-18.81,22.027,10.036,11.991,SN Ia,0.0594,43.05295984,0.029
ZTF18aaxwjmp,825208200022152,SN2018coe,16:51:37.36,+61:32:43.3,290.7,g,18.6893,-19.15,23.712,11.884,11.828,SN Ia,0.08,37.77977186,0.097
ZTF18aaxkjmm,678214300021529,SN2018cng,15:45:29.12,+35:51:18.7,278.77,r,18.2341,-19.12,25.199,9.953,15.246,SN Ia,0.0661,52.20647138,0.069
ZTF18aawmeiw,825213400025002,SN2022wen,17:47:14.67,+64:15:50.3,1867.66,r,17.1501,-18.89,25.688,12.657,13.031,SN Ia,0.036,31.17070002,0.09
ZTF18aatmlsy,722203100027427,SN2022gnc,16:13:06.14,+38:03:52.0,1685.85,r,17.2804,-18.32,23.523,11.363,12.16,SN Ia,0.03,46.68813872,0.042
ZTF18aasyjhd,629209100013790,SN2022lvm,14:49:17.63,+27:16:47.9,1773.83,r,18.8068,-20.27,>65.913,34.063,>31.85,SN II,0.143,63.856406,0.082
ZTF18aasdted,825202200015692,SN2018big,17:25:39.15,+59:26:48.3,266.82,r,15.7176,-18.82,25.384,11.255,14.129,SN Ia,0.01815,33.92401221,0.082
ZTF18aaqqoqs,757205200031717,SN2018cbh,13:51:52.89,+47:15:25.1,261.74,g,18.3035,-19.47,24.21,8.527,15.683,SN Ia-91T,0.08,66.64074541,0.044
ZTF18aaqpeoq,822210200027167,SN2022joa,14:47:06.21,+63:13:54.1,1713.93,g,18.3567,-19.31,>17.917,>6.12,11.797,SN Ia,0.07544,49.28662497,0.063
ZTF18aaqkcso,717201200001239,SN2019fck,13:36:13.01,+38:21:18.1,628.73,g,14.4015,-20.30,24.362,5.831,18.531,SN Ia,0.02,75.3719551,0.019
ZTF18aaqedfj,627209300005684,SN2018bff,13:45:25.21,+26:25:27.2,242.77,r,18.1144,-19.09,27.8,4.738,23.062,SN Ia,0.0623,77.9368096,0.04
ZTF18aapictz,624211200030750,SN2018bdg,11:59:37.00,+27:31:50.0,254.69,r,18.1307,-19.90,33.102,15.403,17.699,SN Ia-91T,0.09,78.48894396,0.061
ZTF18aajpjdi,626209100000489,SN2018bfx,13:18:06.62,+27:52:24.2,245.71,r,18.4652,-19.13,39.856,18.904,20.952,SN Ia,0.0746,84.03940648,0.04
ZTF18aaiykoz,722208200037450,SN2020mcc,15:57:59.50,+40:02:02.1,1025.74,g,16.0541,-19.60,25.142,10.795,14.347,SN Ia,0.0305,49.56850401,0.043
ZTF18aadsuxd,665208300006727,SN2020yui,08:38:08.15,+31:40:04.5,1168.99,g,16.9233,-18.85,24.857,7.911,16.946,SN II,0.03057,35.41088871,0.14
